pos,date,pv
 5494,2013/10/19, 97069
 5494,2013/10/18, 123884
 5494,2013/10/17, 133549
 5494,2013/10/16, 127072
 5494,2013/10/15, 118488
 5494,2013/10/14, 133935
 5494,2013/10/13, 98537
 5494,2013/10/12, 124906
 5494,2013/10/11, 132452
 5494,2013/10/10, 133868
 5494,2013/10/09, 131228
 5494,2013/10/08, 126493
 5494,2013/10/07, 93068
 5494,2013/10/06, 79251
 5494,2013/10/05, 73678
 5494,2013/10/04, 71805
 5494,2013/10/03, 67730
 5494,2013/10/02, 67913
 5494,2013/10/01, 71815
 5499,2013/11/30, 14048
 5499,2013/11/29, 13461
 5499,2013/11/28, 13590
 5499,2013/11/27, 15654
 5499,2013/11/26, 14261
 5499,2013/11/25, 14834
 5499,2013/11/24, 15707
 5499,2013/11/23, 14819
 5499,2013/11/22, 16178
 5499,2013/11/21, 16196
 5499,2013/11/20, 14717
 5499,2013/11/19, 15876
 5499,2013/11/18, 15507
 5499,2013/11/17, 17126
 5499,2013/11/16, 15631
 5499,2013/11/15, 14985
 5499,2013/11/14, 18428
 5499,2013/11/13, 17241
 5499,2013/11/12, 17818
 5499,2013/11/11, 19018
 5499,2013/11/10, 21411
 5499,2013/11/09, 20215
 5499,2013/11/08, 22179
 5499,2013/11/07, 20385
 5499,2013/11/06, 20069
 5499,2013/11/05, 21762
 5499,2013/11/04, 20498
 5499,2013/11/03, 20169
 5499,2013/11/02, 18709
 5499,2013/11/01, 22033
 5499,2013/10/31, 25088
 5499,2013/10/30, 25384
 5499,2013/10/29, 25695
 5499,2013/10/28, 23517
 5499,2013/10/27, 24099
 5499,2013/10/26, 25605
 5499,2013/10/25, 26418
 5499,2013/10/24, 27481
 5499,2013/10/23, 32718
 5499,2013/10/22, 30383
 5499,2013/10/21, 31770
 5499,2013/10/20, 30870
 5499,2013/10/19, 28910
 5499,2013/10/18, 34119
 5499,2013/10/17, 33625
 5499,2013/10/16, 33359
 5499,2013/10/15, 38713
 5499,2013/10/14, 39602
 5499,2013/10/13, 34854
 5499,2013/10/12, 36210
 5499,2013/10/11, 37575
 5499,2013/10/10, 36250
 5499,2013/10/09, 39925
 5499,2013/10/08, 40565
 5499,2013/10/07, 35116
 5499,2013/10/06, 36799
 5499,2013/10/05, 34971
 5499,2013/10/04, 33688
 5499,2013/10/03, 28837
 5499,2013/10/02, 34433
 5499,2013/10/01, 33610
 5501,2013/11/30, 210
 5501,2013/11/29, 273
 5501,2013/11/28, 217
 5501,2013/11/27, 367
 5501,2013/11/26, 266
 5501,2013/11/25, 369
 5501,2013/11/24, 237
 5501,2013/11/23, 348
 5501,2013/11/22, 239
 5501,2013/11/21, 390
 5501,2013/11/20, 329
 5501,2013/11/19, 224
 5501,2013/11/18, 287
 5501,2013/11/17, 275
 5501,2013/11/16, 336
 5501,2013/11/15, 527
 5501,2013/11/14, 361
 5501,2013/11/13, 431
 5501,2013/11/12, 327
 5501,2013/11/11, 279
 5501,2013/11/10, 453
 5501,2013/11/09, 387
 5501,2013/11/08, 233
 5501,2013/11/07, 350
 5501,2013/11/06, 357
 5501,2013/11/05, 394
 5501,2013/11/04, 480
 5501,2013/11/03, 493
 5501,2013/11/02, 425
 5501,2013/11/01, 513
 5501,2013/10/31, 641
 5501,2013/10/30, 479
 5501,2013/10/29, 658
 5501,2013/10/28, 680
 5501,2013/10/27, 534
 5501,2013/10/26, 605
 5501,2013/10/25, 815
 5501,2013/10/24, 656
 5501,2013/10/23, 802
 5501,2013/10/22, 809
 5501,2013/10/21, 677
 5501,2013/10/20, 644
 5501,2013/10/19, 748
 5501,2013/10/18, 690
 5501,2013/10/17, 909
 5501,2013/10/16, 697
 5501,2013/10/15, 924
 5501,2013/10/14, 730
 5501,2013/10/13, 842
 5501,2013/10/12, 604
 5501,2013/10/11, 701
 5501,2013/10/10, 700
 5501,2013/10/09, 765
 5501,2013/10/08, 706
 5501,2013/10/07, 705
 5501,2013/10/06, 711
 5501,2013/10/05, 945
 5501,2013/10/04, 705
 5501,2013/10/03, 663
 5501,2013/10/02, 534
 5501,2013/10/01, 1088
 5506,2013/11/23, 1
 5507,2013/10/13, 1
 5512,2013/11/16, 1
 5512,2013/11/02, 1
 5512,2013/10/18, 1
 5515,2013/11/30, 101264
 5515,2013/11/29, 62101
 5515,2013/11/28, 4809
 5515,2013/11/27, 5666
 5515,2013/11/26, 4370
 5515,2013/11/25, 3123
 5515,2013/11/24, 2225
 5515,2013/11/23, 2281
 5515,2013/11/22, 74670
 5515,2013/11/21, 58923
 5515,2013/11/20, 58092
 5515,2013/11/19, 56684
 5515,2013/11/18, 79896
 5515,2013/11/17, 46691
 5515,2013/11/16, 47461
 5515,2013/11/15, 82462
 5515,2013/11/14, 51842
 5515,2013/11/13, 50898
 5515,2013/11/12, 82628
 5515,2013/11/11, 49163
 5515,2013/11/10, 39945
 5515,2013/11/09, 43422
 5515,2013/11/08, 48701
 5515,2013/11/07, 47535
 5515,2013/11/06, 122825
 5515,2013/11/05, 72390
 5515,2013/11/04, 59032
 5515,2013/11/03, 53397
 5515,2013/11/02, 45397
 5515,2013/11/01, 66313
 5515,2013/10/31, 61920
 5515,2013/10/30, 63236
 5515,2013/10/29, 58037
 5515,2013/10/28, 69643
 5515,2013/10/27, 44992
 5515,2013/10/26, 46422
 5515,2013/10/25, 60374
 5515,2013/10/24, 68274
 5515,2013/10/23, 85515
 5515,2013/10/22, 101251
 5515,2013/10/21, 62554
 5515,2013/10/20, 57626
 5515,2013/10/19, 78501
 5515,2013/10/18, 53385
 5515,2013/10/17, 83675
 5515,2013/10/16, 70460
 5515,2013/10/15, 74041
 5515,2013/10/14, 107557
 5515,2013/10/13, 54091
 5515,2013/10/12, 54572
 5515,2013/10/11, 98145
 5515,2013/10/10, 60136
 5515,2013/10/09, 61528
 5515,2013/10/08, 55484
 5515,2013/10/07, 45595
 5515,2013/10/06, 48953
 5515,2013/10/05, 41735
 5515,2013/10/04, 41944
 5515,2013/10/03, 44831
 5515,2013/10/02, 45802
 5515,2013/10/01, 44931
 5516,2013/11/30, 13710
 5516,2013/11/29, 196396
 5516,2013/11/28, 38279
 5516,2013/11/27, 253282
 5516,2013/11/26, 216745
 5516,2013/11/25, 262117
 5516,2013/11/24, 147187
 5516,2013/11/23, 137364
 5516,2013/11/22, 229587
 5516,2013/11/21, 51888
 5516,2013/11/20, 54248
 5516,2013/11/19, 53336
 5516,2013/11/18, 76585
 5516,2013/11/17, 43456
 5516,2013/11/16, 43948
 5516,2013/11/15, 79177
 5516,2013/11/14, 48838
 5516,2013/11/13, 46391
 5516,2013/11/12, 76945
 5516,2013/11/11, 44492
 5516,2013/11/10, 36241
 5516,2013/11/09, 39603
 5516,2013/11/08, 43007
 5516,2013/11/07, 44094
 5516,2013/11/06, 117407
 5516,2013/11/05, 68283
 5516,2013/11/04, 50207
 5516,2013/11/03, 49225
 5516,2013/11/02, 42492
 5516,2013/11/01, 59678
 5516,2013/10/31, 55295
 5516,2013/10/30, 57612
 5516,2013/10/29, 52770
 5516,2013/10/28, 64657
 5516,2013/10/27, 41173
 5516,2013/10/26, 43293
 5516,2013/10/25, 55519
 5516,2013/10/24, 62772
 5516,2013/10/23, 79652
 5516,2013/10/22, 88043
 5516,2013/10/21, 57037
 5516,2013/10/20, 54386
 5516,2013/10/19, 74667
 5516,2013/10/18, 48960
 5516,2013/10/17, 76167
 5516,2013/10/16, 62263
 5516,2013/10/15, 66973
 5516,2013/10/14, 98424
 5516,2013/10/13, 49802
 5516,2013/10/12, 50198
 5516,2013/10/11, 90108
 5516,2013/10/10, 56247
 5516,2013/10/09, 56656
 5516,2013/10/08, 49054
 5516,2013/10/07, 41706
 5516,2013/10/06, 46096
 5516,2013/10/05, 39093
 5516,2013/10/04, 39171
 5516,2013/10/03, 41935
 5516,2013/10/02, 43447
 5516,2013/10/01, 43396
 5517,2013/11/30, 4832
 5517,2013/11/29, 10163
 5517,2013/11/28, 24930
 5517,2013/11/27, 17216
 5517,2013/11/26, 12495
 5517,2013/11/25, 23997
 5517,2013/11/24, 13020
 5517,2013/11/23, 7111
 5517,2013/11/22, 32347
 5517,2013/11/21, 14646
 5517,2013/11/20, 20919
 5517,2013/11/19, 15811
 5517,2013/11/18, 39575
 5517,2013/11/17, 9831
 5517,2013/11/16, 10440
 5517,2013/11/15, 41545
 5517,2013/11/14, 14991
 5517,2013/11/13, 12287
 5517,2013/11/12, 42688
 5517,2013/11/11, 10687
 5517,2013/11/10, 8707
 5517,2013/11/09, 10172
 5517,2013/11/08, 9403
 5517,2013/11/07, 9833
 5517,2013/11/06, 82534
 5517,2013/11/05, 33044
 5517,2013/11/04, 15789
 5517,2013/11/03, 17508
 5517,2013/11/02, 10377
 5517,2013/11/01, 26380
 5517,2013/10/31, 26120
 5517,2013/10/30, 22734
 5517,2013/10/29, 18489
 5517,2013/10/28, 32222
 5517,2013/10/27, 9391
 5517,2013/10/26, 11834
 5517,2013/10/25, 20786
 5517,2013/10/24, 30289
 5517,2013/10/23, 46479
 5517,2013/10/22, 53967
 5517,2013/10/21, 20706
 5517,2013/10/20, 21280
 5517,2013/10/19, 41721
 5517,2013/10/18, 15939
 5517,2013/10/17, 39106
 5517,2013/10/16, 27286
 5517,2013/10/15, 31766
 5517,2013/10/14, 65381
 5517,2013/10/13, 16240
 5517,2013/10/12, 17881
 5517,2013/10/11, 56558
 5517,2013/10/10, 20726
 5517,2013/10/09, 22567
 5517,2013/10/08, 15226
 5517,2013/10/07, 8846
 5517,2013/10/06, 12701
 5517,2013/10/05, 5867
 5517,2013/10/04, 6108
 5517,2013/10/03, 8904
 5517,2013/10/02, 10413
 5517,2013/10/01, 11017
 5534,2013/10/05, 1
 5589,2013/11/30, 4463
 5589,2013/11/29, 9379
 5589,2013/11/28, 10142
 5589,2013/11/27, 7020
 5589,2013/11/26, 5135
 5589,2013/11/25, 3192
 5589,2013/11/24, 3018
 5589,2013/11/23, 4246
 5589,2013/11/22, 3250
 5589,2013/11/21, 4423
 5589,2013/11/20, 4876
 5589,2013/11/19, 4402
 5589,2013/11/18, 3306
 5589,2013/11/17, 3088
 5589,2013/11/16, 10380
 5589,2013/11/15, 3867
 5589,2013/11/14, 2803
 5589,2013/11/13, 2663
 5589,2013/11/12, 2356
 5589,2013/11/11, 3459
 5589,2013/11/10, 6473
 5589,2013/11/09, 7488
 5589,2013/11/08, 4511
 5589,2013/11/07, 5052
 5589,2013/11/06, 4150
 5589,2013/11/05, 3903
 5589,2013/11/04, 4074
 5589,2013/11/03, 2430
 5589,2013/11/02, 2591
 5589,2013/11/01, 3155
 5589,2013/10/31, 4550
 5589,2013/10/30, 4563
 5589,2013/10/29, 1934
 5589,2013/10/26, 1
 5589,2013/10/25, 1
 5589,2013/10/24, 1033
 5589,2013/10/23, 3055
 5589,2013/10/22, 3794
 5589,2013/10/21, 3694
 5589,2013/10/20, 4274
 5589,2013/10/19, 6252
 5589,2013/10/18, 3501
 5589,2013/10/17, 3629
 5589,2013/10/16, 4849
 5589,2013/10/15, 5126
 5589,2013/10/14, 4491
 5589,2013/10/13, 2251
 5589,2013/10/12, 2211
 5589,2013/10/11, 3072
 5589,2013/10/10, 4513
 5589,2013/10/09, 3986
 5589,2013/10/08, 3041
 5589,2013/10/07, 2439
 5589,2013/10/06, 2181
 5589,2013/10/05, 2032
 5589,2013/10/04, 2177
 5589,2013/10/03, 1842
 5589,2013/10/02, 1978
 5589,2013/10/01, 1724
 5591,2013/11/30, 191507
 5591,2013/11/29, 210430
 5591,2013/11/28, 206667
 5591,2013/11/27, 182838
 5591,2013/11/26, 97345
 5591,2013/11/25, 125149
 5591,2013/11/24, 15556
 5591,2013/11/23, 167457
 5591,2013/11/22, 158787
 5591,2013/11/21, 143656
 5591,2013/11/20, 83636
 5591,2013/11/19, 111821
 5591,2013/11/18, 97068
 5591,2013/11/17, 103328
 5591,2013/11/16, 103987
 5591,2013/11/15, 115633
 5591,2013/11/14, 121911
 5591,2013/11/13, 121442
 5591,2013/11/12, 117854
 5591,2013/11/11, 96969
 5591,2013/11/10, 98122
 5591,2013/11/09, 94601
 5591,2013/11/08, 102550
 5591,2013/11/07, 112459
 5591,2013/11/06, 106409
 5591,2013/11/05, 104320
 5591,2013/11/04, 80915
 5591,2013/11/03, 71003
 5591,2013/11/02, 93083
 5591,2013/11/01, 91463
 5591,2013/10/31, 121745
 5591,2013/10/30, 121851
 5591,2013/10/29, 137465
 5591,2013/10/28, 95917
 5591,2013/10/27, 140348
 5591,2013/10/26, 128382
 5591,2013/10/25, 108828
 5591,2013/10/24, 102781
 5591,2013/10/23, 97964
 5591,2013/10/22, 117265
 5591,2013/10/21, 100084
 5591,2013/10/20, 102661
 5591,2013/10/19, 90306
 5591,2013/10/18, 83548
 5591,2013/10/17, 87716
 5591,2013/10/16, 106949
 5591,2013/10/15, 87134
 5591,2013/10/14, 90922
 5591,2013/10/13, 82477
 5591,2013/10/12, 92960
 5591,2013/10/11, 95588
 5591,2013/10/10, 104219
 5591,2013/10/09, 92977
 5591,2013/10/08, 78982
 5591,2013/10/07, 87186
 5591,2013/10/06, 80426
 5591,2013/10/05, 87621
 5591,2013/10/04, 83800
 5591,2013/10/03, 83912
 5591,2013/10/02, 81810
 5591,2013/10/01, 84283
 5593,2013/11/30, 715815
 5593,2013/11/29, 709884
 5593,2013/11/28, 711781
 5593,2013/11/27, 757927
 5593,2013/11/26, 684692
 5593,2013/11/25, 726785
 5593,2013/11/24, 790850
 5593,2013/11/23, 772437
 5593,2013/11/22, 684684
 5593,2013/11/21, 656825
 5593,2013/11/20, 654704
 5593,2013/11/19, 684530
 5593,2013/11/18, 703819
 5593,2013/11/17, 498758
 5593,2013/11/16, 520310
 5593,2013/11/15, 342110
 5593,2013/11/14, 298507
 5593,2013/11/13, 292683
 5593,2013/11/12, 306168
 5593,2013/11/11, 321817
 5593,2013/11/10, 318688
 5593,2013/11/09, 307437
 5593,2013/11/08, 274598
 5593,2013/11/07, 289072
 5593,2013/11/06, 288349
 5593,2013/11/05, 297175
 5593,2013/11/04, 293436
 5593,2013/11/03, 300714
 5593,2013/11/02, 300864
 5593,2013/11/01, 303444
 5593,2013/10/31, 353633
 5593,2013/10/30, 302673
 5593,2013/10/29, 294866
 5593,2013/10/28, 289751
 5593,2013/10/27, 299654
 5593,2013/10/26, 296473
 5593,2013/10/25, 297383
 5593,2013/10/24, 292825
 5593,2013/10/23, 291653
 5593,2013/10/22, 295295
 5593,2013/10/21, 291368
 5593,2013/10/20, 295170
 5593,2013/10/19, 451088
 5593,2013/10/18, 757402
 5593,2013/10/17, 1015014
 5593,2013/10/16, 566151
 5593,2013/10/15, 751053
 5593,2013/10/14, 994337
 5593,2013/10/13, 641950
 5593,2013/10/12, 1017699
 5593,2013/10/11, 801773
 5593,2013/10/10, 1156495
 5593,2013/10/09, 1665623
 5593,2013/10/08, 285340
 5593,2013/10/07, 290303
 5593,2013/10/06, 277911
 5593,2013/10/05, 267504
 5593,2013/10/04, 259694
 5593,2013/10/03, 257291
 5593,2013/10/02, 254013
 5593,2013/10/01, 263833
 5594,2013/11/30, 716835
 5594,2013/11/29, 704870
 5594,2013/11/28, 708091
 5594,2013/11/27, 755319
 5594,2013/11/26, 682062
 5594,2013/11/25, 723734
 5594,2013/11/24, 791698
 5594,2013/11/23, 763703
 5594,2013/11/22, 676095
 5594,2013/11/21, 649984
 5594,2013/11/20, 649281
 5594,2013/11/19, 681060
 5594,2013/11/18, 702812
 5594,2013/11/17, 499031
 5594,2013/11/16, 520814
 5594,2013/11/15, 341539
 5594,2013/11/14, 294191
 5594,2013/11/13, 291484
 5594,2013/11/12, 305883
 5594,2013/11/11, 321829
 5594,2013/11/10, 319091
 5594,2013/11/09, 307836
 5594,2013/11/08, 274450
 5594,2013/11/07, 287884
 5594,2013/11/06, 288325
 5594,2013/11/05, 295187
 5594,2013/11/04, 293458
 5594,2013/11/03, 301128
 5594,2013/11/02, 301335
 5594,2013/11/01, 303721
 5594,2013/10/31, 351929
 5594,2013/10/30, 302789
 5594,2013/10/29, 294980
 5594,2013/10/28, 285779
 5594,2013/10/27, 300126
 5594,2013/10/26, 296923
 5594,2013/10/25, 297336
 5594,2013/10/24, 292684
 5594,2013/10/23, 290264
 5594,2013/10/22, 293064
 5594,2013/10/21, 288585
 5594,2013/10/20, 295517
 5594,2013/10/19, 289849
 5594,2013/10/18, 277951
 5594,2013/10/17, 291077
 5594,2013/10/16, 272502
 5594,2013/10/15, 279467
 5594,2013/10/14, 285274
 5594,2013/10/13, 309373
 5594,2013/10/12, 299783
 5594,2013/10/11, 284105
 5594,2013/10/10, 273943
 5594,2013/10/09, 269574
 5594,2013/10/08, 281030
 5594,2013/10/07, 290709
 5594,2013/10/06, 278304
 5594,2013/10/05, 267882
 5594,2013/10/04, 260088
 5594,2013/10/03, 257683
 5594,2013/10/02, 254461
 5594,2013/10/01, 264165
 5595,2013/11/30, 2503127
 5595,2013/11/29, 2472222
 5595,2013/11/28, 2484226
 5595,2013/11/27, 2648491
 5595,2013/11/26, 2505540
 5595,2013/11/25, 2534296
 5595,2013/11/24, 2768811
 5595,2013/11/23, 2677412
 5595,2013/11/22, 2505940
 5595,2013/11/21, 2447805
 5595,2013/11/20, 2447663
 5595,2013/11/19, 2394635
 5595,2013/11/18, 2467338
 5595,2013/11/17, 1799670
 5595,2013/11/16, 1874044
 5595,2013/11/15, 1332406
 5595,2013/11/14, 1140098
 5595,2013/11/13, 1135380
 5595,2013/11/12, 1188744
 5595,2013/11/11, 1252019
 5595,2013/11/10, 1241030
 5595,2013/11/09, 1198023
 5595,2013/11/08, 1086431
 5595,2013/11/07, 1135236
 5595,2013/11/06, 1134749
 5595,2013/11/05, 1160861
 5595,2013/11/04, 1149931
 5595,2013/11/03, 1170113
 5595,2013/11/02, 1169633
 5595,2013/11/01, 1197020
 5595,2013/10/31, 1366137
 5595,2013/10/30, 1177581
 5595,2013/10/29, 1159235
 5595,2013/10/28, 1129392
 5595,2013/10/27, 1168348
 5595,2013/10/26, 1154075
 5595,2013/10/25, 1158537
 5595,2013/10/24, 1156061
 5595,2013/10/23, 1143085
 5595,2013/10/22, 1140931
 5595,2013/10/21, 1137756
 5595,2013/10/20, 1151292
 5595,2013/10/19, 1125518
 5595,2013/10/18, 1086892
 5595,2013/10/17, 1143983
 5595,2013/10/16, 1072927
 5595,2013/10/15, 1084550
 5595,2013/10/14, 1119088
 5595,2013/10/13, 1204152
 5595,2013/10/12, 1166558
 5595,2013/10/11, 1118698
 5595,2013/10/10, 1063367
 5595,2013/10/09, 1065666
 5595,2013/10/08, 1097050
 5595,2013/10/07, 1132534
 5595,2013/10/06, 1086447
 5595,2013/10/05, 1043921
 5595,2013/10/04, 1016918
 5595,2013/10/03, 999472
 5595,2013/10/02, 985772
 5595,2013/10/01, 1025624
 5598,2013/11/19, 1
 5598,2013/10/25, 1
 5599,2013/11/30, 12504
 5599,2013/11/29, 10751
 5599,2013/11/28, 9829
 5599,2013/11/27, 10855
 5599,2013/11/26, 11571
 5599,2013/11/25, 11234
 5599,2013/11/24, 14682
 5599,2013/11/23, 12592
 5599,2013/11/22, 11247
 5599,2013/11/21, 11315
 5599,2013/11/20, 10409
 5599,2013/11/19, 10101
 5599,2013/11/18, 10794
 5599,2013/11/17, 12070
 5599,2013/11/16, 12606
 5599,2013/11/15, 10815
 5599,2013/11/14, 10454
 5599,2013/11/13, 10425
 5599,2013/11/12, 11108
 5599,2013/11/11, 19430
 5599,2013/11/10, 15787
 5599,2013/11/09, 13527
 5599,2013/11/08, 12421
 5599,2013/11/07, 11171
 5599,2013/11/06, 13232
 5599,2013/11/05, 10644
 5599,2013/11/04, 11270
 5599,2013/11/03, 12986
 5599,2013/11/02, 14100
 5599,2013/11/01, 13331
 5599,2013/10/31, 12298
 5599,2013/10/30, 11058
 5599,2013/10/29, 12133
 5599,2013/10/28, 12868
 5599,2013/10/27, 12422
 5599,2013/10/26, 12733
 5599,2013/10/25, 11325
 5599,2013/10/24, 10412
 5599,2013/10/23, 10409
 5599,2013/10/22, 10723
 5599,2013/10/21, 10840
 5599,2013/10/20, 12665
 5599,2013/10/19, 13369
 5599,2013/10/18, 11276
 5599,2013/10/17, 10949
 5599,2013/10/16, 11144
 5599,2013/10/15, 11173
 5599,2013/10/14, 11202
 5599,2013/10/13, 13188
 5599,2013/10/12, 12599
 5599,2013/10/11, 10961
 5599,2013/10/10, 10594
 5599,2013/10/09, 10717
 5599,2013/10/08, 11441
 5599,2013/10/07, 11559
 5599,2013/10/06, 11883
 5599,2013/10/05, 11068
 5599,2013/10/04, 10999
 5599,2013/10/03, 11345
 5599,2013/10/02, 12133
 5599,2013/10/01, 13945
 5600,2013/11/30, 4
 5600,2013/11/29, 29
 5600,2013/11/28, 13
 5600,2013/11/27, 6
 5600,2013/11/26, 5
 5600,2013/11/25, 12
 5600,2013/11/24, 5
 5600,2013/11/23, 4
 5600,2013/11/22, 22
 5600,2013/11/21, 17
 5600,2013/11/20, 11
 5600,2013/11/19, 6
 5600,2013/11/18, 5
 5600,2013/11/17, 32
 5600,2013/11/16, 7
 5600,2013/11/15, 6
 5600,2013/11/14, 17
 5600,2013/11/13, 20
 5600,2013/11/12, 25
 5600,2013/11/11, 16
 5600,2013/11/10, 12
 5600,2013/11/09, 25
 5600,2013/11/08, 24
 5600,2013/11/07, 43
 5600,2013/11/06, 30
 5600,2013/11/05, 38
 5600,2013/11/04, 67
 5600,2013/11/03, 28
 5600,2013/11/02, 63
 5600,2013/11/01, 91
 5600,2013/10/31, 113
 5600,2013/10/30, 183
 5600,2013/10/29, 99811
 5600,2013/10/28, 606598
 5600,2013/10/27, 70
 5600,2013/10/26, 94
 5600,2013/10/25, 243
 5600,2013/10/24, 105669
 5600,2013/10/23, 628340
 5600,2013/10/22, 71
 5600,2013/10/21, 110
 5600,2013/10/20, 74
 5600,2013/10/19, 101
 5600,2013/10/18, 225
 5600,2013/10/17, 117408
 5600,2013/10/16, 816750
 5600,2013/10/15, 623198
 5600,2013/10/14, 29
 5600,2013/10/13, 43
 5600,2013/10/12, 37
 5600,2013/10/11, 104
 5600,2013/10/10, 65
 5600,2013/10/09, 90
 5600,2013/10/08, 155
 5600,2013/10/07, 132
 5600,2013/10/06, 130
 5600,2013/10/05, 189
 5600,2013/10/04, 231
 5600,2013/10/03, 112172
 5600,2013/10/02, 616965
 5600,2013/10/01, 138922
 5601,2013/11/30, 2
 5601,2013/11/29, 22
 5601,2013/11/28, 8
 5601,2013/11/27, 8
 5601,2013/11/26, 5
 5601,2013/11/25, 11
 5601,2013/11/24, 2
 5601,2013/11/23, 6
 5601,2013/11/22, 2
 5601,2013/11/21, 5
 5601,2013/11/20, 3
 5601,2013/11/19, 3
 5601,2013/11/18, 6
 5601,2013/11/17, 8
 5601,2013/11/16, 5
 5601,2013/11/15, 3
 5601,2013/11/14, 12
 5601,2013/11/13, 23
 5601,2013/11/12, 7
 5601,2013/11/11, 10
 5601,2013/11/10, 12
 5601,2013/11/09, 14
 5601,2013/11/08, 10
 5601,2013/11/07, 21
 5601,2013/11/06, 71
 5601,2013/11/05, 35
 5601,2013/11/04, 30
 5601,2013/11/03, 26
 5601,2013/11/02, 44
 5601,2013/11/01, 42
 5601,2013/10/31, 74
 5601,2013/10/30, 73
 5601,2013/10/29, 134
 5601,2013/10/28, 105634
 5601,2013/10/27, 669854
 5601,2013/10/26, 120
 5601,2013/10/25, 115775
 5601,2013/10/24, 640592
 5601,2013/10/23, 116
 5601,2013/10/22, 12
 5601,2013/10/21, 47
 5601,2013/10/20, 14
 5601,2013/10/19, 23
 5601,2013/10/18, 39
 5601,2013/10/17, 52
 5601,2013/10/16, 56
 5601,2013/10/15, 112
 5601,2013/10/14, 245
 5601,2013/10/13, 125222
 5601,2013/10/12, 616846
 5601,2013/10/11, 14
 5601,2013/10/10, 5
 5601,2013/10/09, 5
 5601,2013/10/08, 5
 5601,2013/10/07, 2
 5601,2013/10/06, 1
 5601,2013/10/05, 16
 5601,2013/10/04, 10
 5601,2013/10/03, 5
 5601,2013/10/02, 4
 5601,2013/10/01, 11
 5602,2013/11/30, 1
 5602,2013/11/29, 6
 5602,2013/11/26, 2
 5602,2013/11/25, 2
 5602,2013/11/24, 1
 5602,2013/11/23, 1
 5602,2013/11/22, 2
 5602,2013/11/21, 5
 5602,2013/11/20, 10
 5602,2013/11/19, 4
 5602,2013/11/18, 2
 5602,2013/11/15, 4
 5602,2013/11/14, 9
 5602,2013/11/13, 17
 5602,2013/11/12, 14
 5602,2013/11/11, 6
 5602,2013/11/10, 4
 5602,2013/11/09, 8
 5602,2013/11/08, 9
 5602,2013/11/07, 6
 5602,2013/11/06, 34
 5602,2013/11/05, 29
 5602,2013/11/04, 21
 5602,2013/11/03, 2
 5602,2013/11/02, 14
 5602,2013/11/01, 15
 5602,2013/10/31, 22
 5602,2013/10/30, 18
 5602,2013/10/29, 18
 5602,2013/10/28, 25
 5602,2013/10/27, 37
 5602,2013/10/26, 28
 5602,2013/10/25, 60
 5602,2013/10/24, 103
 5602,2013/10/23, 50500
 5602,2013/10/22, 312938
 5602,2013/10/21, 61
 5602,2013/10/20, 71
 5602,2013/10/19, 93
 5602,2013/10/18, 53071
 5602,2013/10/17, 315429
 5602,2013/10/16, 60238
 5602,2013/10/15, 401822
 5602,2013/10/14, 362433
 5602,2013/10/13, 315237
 5602,2013/10/11, 6
 5602,2013/10/10, 6
 5602,2013/10/09, 6
 5602,2013/10/08, 2
 5602,2013/10/07, 3
 5602,2013/10/06, 2
 5602,2013/10/05, 2
 5602,2013/10/04, 5
 5602,2013/10/03, 4
 5602,2013/10/02, 5
 5602,2013/10/01, 3
 5603,2013/11/29, 10
 5603,2013/11/28, 1
 5603,2013/11/27, 7
 5603,2013/11/26, 4
 5603,2013/11/25, 5
 5603,2013/11/24, 5
 5603,2013/11/23, 2
 5603,2013/11/22, 3
 5603,2013/11/20, 6
 5603,2013/11/19, 4
 5603,2013/11/18, 5
 5603,2013/11/17, 4
 5603,2013/11/16, 6
 5603,2013/11/15, 3
 5603,2013/11/14, 14
 5603,2013/11/13, 14
 5603,2013/11/12, 18
 5603,2013/11/11, 14
 5603,2013/11/10, 10
 5603,2013/11/09, 12
 5603,2013/11/08, 10
 5603,2013/11/07, 17
 5603,2013/11/06, 42
 5603,2013/11/05, 36
 5603,2013/11/04, 29
 5603,2013/11/03, 12
 5603,2013/11/02, 28
 5603,2013/11/01, 34
 5603,2013/10/31, 41
 5603,2013/10/30, 41
 5603,2013/10/29, 45
 5603,2013/10/28, 54
 5603,2013/10/27, 75
 5603,2013/10/26, 103
 5603,2013/10/25, 73897
 5603,2013/10/24, 309781
 5603,2013/10/23, 238
 5603,2013/10/22, 50771
 5603,2013/10/21, 375380
 5603,2013/10/20, 393011
 5603,2013/10/19, 404472
 5603,2013/10/18, 371528
 5603,2013/10/17, 382014
 5603,2013/10/16, 340846
 5603,2013/10/15, 50762
 5603,2013/10/14, 302669
 5603,2013/10/13, 25
 5603,2013/10/12, 46
 5603,2013/10/11, 9
 5603,2013/10/10, 5
 5603,2013/10/09, 7
 5603,2013/10/08, 11
 5603,2013/10/07, 6
 5603,2013/10/06, 7
 5603,2013/10/05, 9
 5603,2013/10/04, 22
 5603,2013/10/03, 13
 5603,2013/10/02, 12
 5603,2013/10/01, 15
 5604,2013/11/30, 6700
 5604,2013/11/29, 8276
 5604,2013/11/28, 9792
 5604,2013/11/27, 8068
 5604,2013/11/26, 7817
 5604,2013/11/25, 5661
 5604,2013/11/24, 7843
 5604,2013/11/23, 9435
 5604,2013/11/22, 7235
 5604,2013/11/21, 7111
 5604,2013/11/20, 6295
 5604,2013/11/19, 6423
 5604,2013/11/18, 6481
